Source,Target
41630,9030
41630,9165
41630,9726
41630,10278
41630,21360
41630,21364
41630,22116
41630,50301
41630,57764
41630,73837
41630,82595
41630,92349
41630,98311
41630,104236
41630,115530
41630,162416
41630,163053
41630,200332
41630,242833
41630,262396
41630,299311
41630,299408
41630,303420
41630,310134
41630,321159
41630,367022
41636,268
41636,1940
41636,2506
41636,9129
41706,1828
41706,2338
41706,2548
41706,4435
41706,6059
41706,7251
41706,9030
41706,9197
41706,9480
41706,9723
41706,10710
41706,11141
41706,11279
41706,13334
41706,19458
41706,27663
41706,31597
41706,32280
41706,33070
41706,41630
41706,44410
41706,64261
41706,64978
41959,113900
41959,154404
41959,222640
41979,163
41979,703
41979,1828
41979,2271
41979,2298
41979,2548
41979,2645
41979,3674
41979,4807
41979,5139
41979,6032
41979,6059
41979,7052
41979,7200
41979,7697
41979,10294
41979,14279
41979,14887
41979,16440
41979,16443
41979,16733
41979,17218
41979,21376
41979,23364
41979,23884
41979,25172
41979,27420
41979,27663
41979,27852
41979,28423
41979,30010
41979,30043
41979,30436
41979,31043
41979,33070
41979,33923
41979,34094
41979,34914
41979,38054
41979,38258
41979,39089
41979,39585
41979,40525
41979,41738
41979,42892
41979,43425
41979,48555
41979,49428
41979,49926
41979,50199
41979,54380
41979,55119
41979,56151
41979,56576
41979,58609
41979,66544
41979,66700
41979,74271
41979,75376
41979,81374
41979,88924
41979,93088
41979,94214
41979,97980
41979,98758
41979,100324
41979,102367
41979,103900
41979,107375
41979,107489
41979,148679
41979,192582
41979,242650
41979,287308
42014,41509
42050,3285
42050,5152
42050,7200
42050,7337
42050,9269
42050,12721
42050,13121
42050,17703
42050,19366
42050,27479
42050,31043
42050,42149
42050,44632
42050,46560
42050,53213
42050,55273
42050,55675
42050,58003
42050,58602
42050,59125
42050,59852
42050,66921
42050,68969
42050,72942
42050,82583
42050,109626
42050,122864
42149,4920
42149,6552
42149,28423
42149,44632
42149,47456
42149,50666
42149,59436
42149,68695
42149,117119
42149,149250
42149,180654
42149,274558
42160,22
42160,41
42160,268
42160,779
42160,1050
42160,1940
42160,2942
42160,3783
42160,6011
42160,7804
42160,9624
42160,10222
42160,12745
42160,13688
42160,14035
42160,19700
42160,21340
42160,23406
42160,72942
42160,82387
42390,1828
42390,1940
42390,2853
42390,4920
42390,6059
42390,6098
42390,6805
42390,6894
42390,19700
42390,22116
42390,27276
42390,37322
42390,41959
42390,42953
42390,52059
42390,56151
42390,58267
42390,62601
42390,101393
42390,102731
42390,113138
42390,135685
42390,135695
42390,144942
42390,153871
42390,160960
42390,195185
42390,219147
42390,227551
42390,304879
42390,371413
42676,703
42676,1344
42676,1828
42676,2548
42676,5139
42676,6098
42676,19458
42676,22116
42676,31043
42676,31615
42676,36888
42676,42892
42676,48555
42676,58267
42676,60370
42676,68695
42676,116951
42676,125068
42676,130395
42676,371413
42892,163
42892,779
42892,3504
42892,9129
42892,9642
42892,21302
42892,23364
42892,33661
42892,39089
42892,75376
42953,6805
42953,40187
42953,42390
42953,102731
42953,113138
42953,135685
42953,135695
42953,144942
42953,227551
42953,304879
42977,703
42977,1206
42977,1344
42977,1640
42977,1828
42977,2853
42977,3504
42977,5152
42977,6059
42977,6092
42977,6098
42977,9030
42977,11168
42977,11666
42977,21360
42977,22797
42977,25028
42977,26577
42977,38328
42977,53406
42977,62196
42977,83326
42977,87128
42977,92349
42977,96819
42977,120210
42977,125266
42977,175834
42977,176235
43425,12
43425,154
43425,268
43425,415
43425,703
43425,1110
43425,1530
43425,1828
43425,1917
43425,1970
43425,2023
43425,2271
43425,2275
43425,2398
43425,2524
43425,2548
43425,2645
43425,2703
43425,3210
43425,3285
43425,4525
43425,4807
43425,5139
43425,5689
43425,6011
43425,6032
43425,6098
43425,7052
43425,7200
43425,7697
43425,9036
43425,9554
43425,9616
43425,9642
43425,10294
43425,12888
43425,13027
43425,13666
43425,14347
43425,14413
43425,15682
43425,16733
43425,17218
43425,18462
43425,18641
43425,19700
43425,19969
43425,21376
43425,23364
43425,23884
43425,24030
43425,25029
43425,25765
43425,27663
43425,30436
43425,31560
43425,32280
43425,33034
43425,33070
43425,34914
43425,39089
43425,39585
43425,40525
43425,41310
43425,42892
43425,45848
43425,48148
43425,49428
43425,49926
43425,53092
43425,56151
43425,56576
43425,56663
43425,56824
43425,58609
43425,60195
43425,62788
43425,62988
43425,66544
43425,66700
43425,68255
43425,71153
43425,75376
43425,78141
43425,81374
43425,82387
43425,82905
43425,83326
43425,93088
43425,95647
43425,95758
43425,104006
43425,107375
43425,107489
43425,124924
43425,130395
43425,163941
44112,703
44112,1562
44112,1828
44112,2164
44112,2635
44112,2853
44112,2977
44112,3504
44112,3751
44112,3930
44112,5152
44112,6098
44112,9030
44112,9141
44112,9165
44112,9726
44112,10087
44112,10278
44112,10815
44112,11981
44112,12456
44112,17300
44112,18100
44112,19700
44112,20115
44112,20627
44112,21360
44112,21364
44112,22116
44112,24858
44112,26010
44112,27420
44112,36502
44112,38893
44112,41630
44112,50301
44112,51690
44112,51722
44112,55286
44112,57764
44112,68255
44112,93670
44112,95186
44112,105229
44112,107023
44112,160653
44112,163053
44112,165084
44112,181627
44112,195745
44112,207788
44112,227065
44112,293255
44112,299311
44112,299408
44112,300496
44112,310134
44112,321159
44112,335033
44112,367022
44272,2942
44272,9036
44272,9616
44272,9642
44272,24770
44272,31560
44272,83231
44410,703
44410,1828
44410,4435
44410,19700
44421,703
44421,4885
44421,6059
44421,6098
44421,6894
44421,9642
44421,19700
44421,56663
44421,101393
44421,102731
44421,102919
44421,135685
44421,227551
44632,7669
44632,7804
44632,12721
44632,33923
44632,48555
44636,1970
44636,2548
44636,3674
44636,3922
44636,4271
44636,7459
44636,9129
44636,9554
44636,13027
44636,14887
44636,18462
44636,23364
44636,25765
44636,27420
44636,33070
44636,33661
44636,40337
44636,43425
44636,45917
44636,49926
44636,50891
44636,52059
44636,53092
44636,56824
44636,58301
44636,60195
44636,64766
44636,65197
44636,67302
44636,86345
44636,94436
44636,112484
44636,126675
44636,131612
44636,169013
44636,210927
44636,247653
44636,290581
45430,47456
45430,50424
45430,68695
45430,74956
45430,116951
45540,2548
45540,27599
45540,36233
45540,40588
45540,44632
45540,52267
45540,55415
45540,66921
45540,131760
45848,4807
45848,12721
45848,19969
45848,28423
45848,44632
45848,50261
45848,50328
45848,55273
45848,59852
45848,62788
45848,66700
45848,69957
45848,95758
45848,117119
45848,117897
45848,120549
45848,148679
45848,159919
45848,163243
45848,182152
45848,188502
45848,191340
45848,221131
45848,241297
45848,371413
45917,712
45917,2703
45917,2853
45917,6011
45917,7200
45917,7459
45917,7669
45917,17044
45917,18100
45917,19969
45917,29302
45917,38361
45917,40588
45917,49980
45917,51960
45917,54016
45917,55273
45917,55286
45917,56036
45917,68013
45917,68446
45917,72408
45917,82583
45917,83194
45917,95758
45917,109626
45917,118050
45917,131760
45917,147303
45917,172670
45917,175031
45917,200625
45917,340909
45917,352649
45917,424624
46198,703
46198,1206
46198,1640
46198,2548
46198,2853
46198,4885
46198,4920
46198,5139
46198,5152
46198,5591
46198,6032
46198,6059
46198,6098
46198,7669
46198,8430
46198,9986
46198,11023
46198,13666
46198,18285
46198,18801
46198,19700
46198,22116
46198,27852
46198,32251
46198,34094
46198,36412
46198,38258
46198,40045
46198,40588
46198,51722
46198,52267
46198,55286
46198,55675
46198,56036
46198,56151
46198,73837
46198,82387
46198,100324
46198,131760
46198,156944
46198,163941
46560,1828
46560,13334
46560,27479
46560,56576
46560,58609
46560,115732
46560,163941
46560,346240
46578,41
46578,268
46578,595
46578,930
46578,1273
46578,1595
46578,1640
46578,1828
46578,1876
46578,1917
46578,1970
46578,2014
46578,2023
46578,2398
46578,2506
46578,2703
46578,5546
46578,5573
46578,6011
46578,7052
46578,7200
46578,7804
46578,9642
46578,11242
46578,12721
46578,13121
46578,13334
46578,13975
46578,14035
46578,18888
46578,21302
46578,25029
46578,25172
46578,25492
46578,25999
46578,33661
46578,33923
46578,38258
46578,39585
46578,50328
46578,50445
46578,55286
46578,55675
46578,56151
46578,88254
46578,96484
46578,109626
46578,114145
46578,118050
46578,124924
46578,131760
46578,173207
46578,183116
46578,213973
46578,340909
47456,703
47456,1273
47456,1876
47456,1987
47456,2571
47456,4807
47456,7337
47456,9642
47456,10583
47456,18285
47456,19700
47456,22116
47456,24770
47456,27663
47456,28423
47456,31043
47456,31615
47456,39210
47456,41959
47456,42149
47456,45430
47456,45848
47456,48706
47456,55119
47456,56576
47456,58267
47456,58609
47456,64893
47456,74956
47456,85968
47456,86732
47456,103900
47456,113900
47456,116951
47456,125068
47456,149250
47456,163941
47456,215676
47456,222640
47456,294973
47456,424624
48148,9
48148,12
48148,22
48148,41
48148,48
48148,154
48148,268
48148,415
48148,474
48148,595
48148,930
48148,1344
48148,1530
48148,1640
48148,1828
48148,1845
48148,1875
48148,1940
48148,1970
48148,1987
48148,2023
48148,2126
48148,2398
48148,2548
48148,2853
48148,3285
48148,3785
48148,3930
48148,4194
48148,4324
48148,5573
48148,5689
48148,6032
48148,6098
48148,6516
48148,7804
48148,8155
48148,10833
48148,11023
48148,12602
48148,12745
48148,12888
48148,13027
48148,13334
48148,13688
48148,13975
48148,14347
48148,14413
48148,18203
48148,19519
48148,20191
48148,20350
48148,20634
48148,21340
48148,22116
48148,25029
48148,25492
48148,25999
48148,27151
48148,27852
48148,31615
48148,37580
48148,45021
48148,54467
48148,56151
48148,68255
48148,68695
48148,90804
48148,96484
48148,200332
48148,282052
48555,764
48555,1344
48555,2719
48555,6098
48555,6516
48555,14887
48555,22116
48555,28423
48555,50261
48555,56576
48555,58267
48706,4920
49428,12
49428,41
49428,154
49428,268
49428,415
49428,757
49428,797
49428,1845
49428,1917
49428,1940
49428,2271
49428,2298
49428,2548
49428,2645
49428,2703
49428,2719
49428,3285
49428,3675
49428,3751
49428,3783
49428,4807
49428,6011
49428,6032
49428,6059
49428,6834
49428,7052
49428,7200
49428,7679
49428,7697
49428,9036
49428,9129
49428,9642
49428,10294
49428,12721
49428,12888
49428,13027
49428,13121
49428,13334
49428,13975
49428,14279
49428,14887
49428,15682
49428,15884
49428,16733
49428,17218
49428,17669
49428,18462
49428,18641
49428,19363
49428,19700
49428,19969
49428,23364
49428,23884
49428,25029
49428,27420
49428,27663
49428,27852
49428,28423
49428,30043
49428,30436
49428,31615
49428,32280
49428,33034
49428,33070
49428,33662
49428,33923
49428,34914
49428,36021
49428,36888
49428,39089
49428,39210
49428,39585
49428,40525
49428,41738
49428,41979
49428,42892
49428,43425
49428,44272
49428,44632
49428,45848
49428,46578
49428,48555
49428,49926
49428,50007
49428,50199
49428,50261
49428,50328
49428,53022
49428,53092
49428,54380
49428,54467
49428,55119
49428,55273
49428,56151
49428,56576
49428,56824
49428,59369
49428,60195
49428,62306
49428,62574
49428,62751
49428,62788
49428,64294
49428,64893
49428,66524
49428,66544
49428,66700
49428,69957
49428,71153
49428,72637
49428,72942
49428,75376
49428,75474
49428,75769
49428,76112
49428,78141
49428,80383
49428,81374
49428,82387
49428,82905
49428,83222
49428,83231
49428,83326
49428,86922
49428,87083
49428,90381
49428,93088
49428,93368
49428,94214
49428,94436
49428,95617
49428,95647
49428,96156
49428,97980
49428,98758
49428,100324
49428,102367
49428,103900
49428,104006
49428,104912
49428,106627
49428,107375
49428,107489
49428,113900
49428,116951
49428,117897
49428,119513
49428,120549
49428,127758
49428,130395
49428,131612
49428,148679
49428,154404
49428,159919
49428,163243
49428,163941
49428,191340
49428,192582
49428,206900
49428,221131
49428,222292
49428,222640
49428,242650
49428,249114
49428,307623
49428,346240
49428,379792
49817,7669
49817,18203
49817,31615
49817,39938
49817,50328
49817,53022
49817,58043
49817,68682
49817,68695
49817,75263
49817,78097
49817,86732
49817,113900
49817,116951
49817,134161
49817,222640
49817,225922
49817,228624
49817,256888
49817,355773
49832,48
49832,186
49832,2971
49832,5933
49832,20350
49832,52267
49832,451447
49926,9
49926,12
49926,41
49926,268
49926,415
49926,623
49926,703
49926,779
49926,1050
49926,1244
49926,1344
49926,1530
49926,1828
49926,1845
49926,1876
49926,1940
49926,2023
49926,2271
49926,2398
49926,2548
49926,2645
49926,2703
49926,2853
49926,2942
49926,3285
49926,3504
49926,3674
49926,3783
49926,3785
49926,3922
49926,3930
49926,4525
49926,4807
49926,5573
49926,6032
49926,6059
49926,6098
49926,7052
49926,7200
49926,7337
49926,7669
49926,7697
49926,9036
49926,9129
49926,9554
49926,9624
49926,10294
49926,11023
49926,11242
49926,13027
49926,13121
49926,13666
49926,13975
49926,14413
49926,15682
49926,16440
49926,16443
49926,16733
49926,17218
49926,17355
49926,17669
49926,17703
49926,19409
49926,19458
49926,19700
49926,19969
49926,20115
49926,20191
49926,20350
49926,21376
49926,22116
49926,23364
49926,23884
49926,24030
49926,25029
49926,25172
49926,25492
49926,25999
49926,27420
49926,27663
49926,27852
49926,30010
49926,30436
49926,31043
49926,31615
49926,32251
49926,33034
49926,33070
49926,33661
49926,34094
49926,34331
49926,34914
49926,38258
49926,39089
49926,39677
49926,39938
49926,40525
49926,41310
49926,41959
49926,43425
49926,44636
49926,45848
49926,46578
49926,48148
49926,48555
49926,49428
49926,50445
49926,53092
49926,54380
49926,56151
49926,56576
49926,56824
49926,58609
49926,60195
49926,62306
49926,62751
49926,62788
49926,65197
49926,66524
49926,66544
49926,66700
49926,67302
49926,68695
49926,68969
49926,71153
49926,74271
49926,75021
49926,75376
49926,75474
49926,82905
49926,88924
49926,92454
49926,93088
49926,94214
49926,94424
49926,95617
49926,96156
49926,96484
49926,100324
49926,107375
49926,112484
49926,114145
49926,120549
49926,138061
49926,146812
49926,148679
49926,154404
49926,156944
49926,163941
49926,164103
49926,164391
49926,200332
49926,206900
49926,215676
49926,222640
49926,249114
49926,264585
49926,273607
49926,283670
49926,287308
49926,371413
49980,2703
49980,7200
49980,12721
49980,15884
49980,45848
49980,45917
49980,50891
49980,56824
49980,59436
49980,83194
49980,83231
50007,41
50007,703
50007,1206
50007,1344
50007,1640
50007,1828
50007,1940
50007,2548
50007,2853
50007,3783
50007,5139
50007,5152
50007,6032
50007,6059
50007,6098
50007,7669
50007,7679
50007,14887
50007,15682
50007,19700
50007,20350
50007,27852
50007,31615
50007,33967
50007,36021
50007,38361
50007,40045
50007,40588
50007,44632
50007,45848
50007,50261
50007,50328
50007,50445
50007,50666
50007,55415
50007,58602
50007,59125
50007,59852
50007,62306
50007,64855
50007,66921
50007,68695
50007,72637
50007,74956
50007,82583
50007,87283
50007,95496
50007,101422
50007,104487
50007,106627
50007,113900
50007,115732
50007,117119
50007,117897
50007,148793
50007,163941
50007,175031
50007,182152
50007,222640
50007,241297
50007,439709
50199,0
50261,1917
50261,5152
50261,7669
50261,7679
50261,12721
50261,20350
50261,27663
50261,31615
50261,38361
50261,44632
50261,45848
50261,48555
50261,50007
50261,50328
50261,50666
50261,50895
50261,59125
50261,59436
50261,59852
50261,59899
50261,62306
50261,64855
50261,72942
50261,82583
50261,86922
50261,94436
50261,104487
50261,106627
50261,115732
50261,117119
50261,117897
50261,123775
50261,175031
50261,175928
50261,182152
50261,188502
50261,191340
50261,215676
50261,222640
50261,241297
50261,284186
50261,355773
50261,439709
50301,703
50301,1640
50301,1828
50301,1876
50301,2164
50301,2853
50301,2977
50301,3504
50301,3930
50301,4885
50301,4920
50301,5152
50301,6059
50301,6098
50301,7135
50301,9030
50301,9165
50301,10815
50301,11666
50301,11981
50301,18888
50301,20627
50301,21364
50301,22116
50301,31483
50301,36502
50301,38328
50301,38893
50301,41350
50301,41636
50301,44112
50301,50445
50301,51690
50301,53710
50301,63869
50301,82595
50301,92349
50301,95186
50301,96819
50301,115530
50301,158326
50301,165084
50301,166391
50301,170043
50301,173207
50301,200332
50301,242833
50301,267719
50301,310134
50301,312583
50301,321159
50328,12
50328,703
50328,1206
50328,1530
50328,1876
50328,1917
50328,2746
50328,2853
50328,3285
50328,3675
50328,3783
50328,4920
50328,5139
50328,5152
50328,5573
50328,6032
50328,7200
50328,7459
50328,7669
50328,7679
50328,10222
50328,10583
50328,12721
50328,13334
50328,15682
50328,17703
50328,18100
50328,18462
50328,19969
50328,20350
50328,22116
50328,22656
50328,27599
50328,27663
50328,27852
50328,31615
50328,33967
50328,34094
50328,35619
50328,36021
50328,36589
50328,38361
50328,39140
50328,39938
50328,40337
50328,40588
50328,41636
50328,41959
50328,42676
50328,44632
50328,45021
50328,45848
50328,46578
50328,47456
50328,49817
50328,50007
50328,50261
50328,50424
50328,50666
50328,50891
50328,55286
50328,55885
50328,56576
50328,58043
50328,58609
50328,59125
50328,59436
50328,59852
50328,59899
50328,62306
50328,62788
50328,64893
50328,66921
50328,68255
50328,68695
50328,72408
50328,72942
50328,75263
50328,75474
50328,78097
50328,82583
50328,83222
50328,86732
50328,94436
50328,95496
50328,95758
50328,96156
50328,101422
50328,104487
50328,104912
50328,106627
50328,113900
50328,116951
50328,117119
50328,117897
50328,121719
50328,138061
50328,145390
50328,149250
50328,166180
50328,171416
50328,173207
50328,175031
50328,177860
50328,180654
50328,182152
50328,188502
50328,213667
